@relation review

@attribute sentence string
@attribute aspect {character,plot,neither}

@data
'You think that we dont recall them more clearly than ever in times of great trouble',plot
'Your father is alive in you Harry and shows himself most plainly when you have need of him ',neither
'This is definitely my favorite book in the series so far ',neither
'I just loved how this book felt like the true beginning to the plot with the introduction of the Marauders and the more detailed account of Harrys past ',neither
'This book was the first book where Harry and the crew felt like they were growing up ',neither
'In books one and two they were still very childish and young ',neither
'But this book felt a lot like a loss of innocence in a way and I really enjoyed that ',plot
'Super excited to pick up the next book ',neither
'Creo que no es necesario hablar a estas alturas de lo maravilloso que es este libro ',neither
'Uno de mis favoritos de la saga ',neither
'U ',neither
'Harry Potter and the Prisoner of Azkaban Harry Potter JK Rowling U U U U U U U UCC UE U UA U U U U UF U U UCC U U UA U U U U UA UA U U U U U UB U U UCC U U UF U UC UCCUA UCC ',neither
'U U U UCC U UAF UB U UA U UC U U UCC UF U U U U U U UCC U UB UA U U U U UC UA UA U U U U U UCC UA U UF UCC U UB UB UF U U UB U U UE U UCC U UA U UC U U U U UB U U U UA UB U U U U U UF U U UA U U U U UCC UE UCC U U U U UAF UCC U U U UCC U U UF UAF U U U U UAF U UCC U UCC U U U UU U UAF U U UA U U UCC U UA UA U U U U UA U U U UF UA U U U UF U U U U UCC UA U U UCC U U U UE U UC U UCC U UCC U U UC U UF UAF U U UCC U UAF U U UC U U UCC U UCC U U U U U U UE U U U UC U UF U U UCC U UC U U U U U U U U UA ',neither
'U U U UF UCC U U U U UCC UA U UCC UCC UC U U UD UCC U UA U U UE U U U UAF U U U U U UCC UAF U UA U UF U U U U UF U U U U U U U U U UCC U U UCC UA U U UE UCC U UA U UCC U U UAHarry Potter and the Prisoner of Azkaban Harry Potter JK Rowling U U U U U U U UCC UE U UA U U U U UF U U UCC U U UA U U U U UA UA U U U U U UB U U UCC U U UF U UC UCCUA UCC ',neither
'U U U UCC U UAF UB U UA U UC U U UCC UF U U U U U U UCC U UB UA U U U U UC UA UA U U U U U UCC UA U UF UCC U UB UB UF U U UB U U UE U UCC U UA U UC U U U U UB U U U UA UB U U U U U UF U U UA U U U U UCC UE UCC U U U U UAF UCC U U U UCC U U UF UAF U U U U UAF U UCC U UCC U U U UU U UAF U U UA U U UCC U UA UA U U U U UA U U U UF UA U U U UF U U U U UCC UA U U UCC U U U UE U UC U UCC U UCC U U UC U UF UAF U U UCC U UAF U U UC U U UCC U UCC U U U U U U UE U U U UC U UF U U UCC U UC U U U U U U U U UA ',neither
'U U U UF UCC U U U U UCC UA U UCC UCC UC U U UD UCC U UA U U UE U U U UAF U U U U U UCC UAF U UA U UF U U U U UF U U U U U U U U U UCC U U UCC UA U U UE UCC U UA U UCC U U UA U U U UAF U U U UA U UC U UA UA U U UE U U U U UF U U U UF ',neither
'UCC U UF U U UCC U UCC UF UCC UA U U UA U U U U U U U U UA U U U UF UC U U UCC UE U U UA UF U U U UF U U U U U UC U U U UA U UA U U U UF U U U U U U UC U U UCC U U U UCC U U UCC U U UCC U U UA U UF UA U U UF U UCC U U U UA U UE UCC U UA U UF U U U UA ',neither
'U ',neither
'U U U UCC U UA UCC ',neither
'I forgot how many little intricate puzzle pieces are in this book',neither
'Love rereading all of these and finding things I hadnt noticed the first few times',neither
'I was going to try to write a review and articulate why this is my favorite of the Harry Potter series but I dont think I can ',neither
'My Harry Potter ApologyA couple of summers ago I tried to read Harry Potter ',neither
'I expected to be unimpressed and I was was ',neither
'The first two novels in the series are unspectacular ',neither
'After reading more childrens literature recently Ive realized that they are fairly standard fair for the kiddie fantasy genre but that still left me wondering why everyone cared so much about this little nerdling ',neither
'If I hadnt engrossed myself in books for kids this summer I probably wouldnt have ever gotten decided toMy Harry Potter ApologyA couple of summers ago I tried to read Harry Potter ',neither
'I expected to be unimpressed and I was was ',neither
'The first two novels in the series are unspectacular ',neither
'After reading more childrens literature recently Ive realized that they are fairly standard fair for the kiddie fantasy genre but that still left me wondering why everyone cared so much about this little nerdling ',neither
'If I hadnt engrossed myself in books for kids this summer I probably wouldnt have ever gotten decided to give Harry Potter another chance ',neither
'I needed to figure out why why was this series so popular',neither
'What makes this a huge cultural phenomena while a book series like Percy Jackson is only a bestseller that adults dont jizz themselves over',neither
'Having read two of the PJ and HP I decided I needed to investigate this a little more ',neither
'It didnt hurt that I was bored last weekend and watched the second Harry Potter movie and found myself enjoying it and actually watched it all in one sitting something I havent done for a movie in months ',plot
'Ok ',neither
'Going into HP I was skeptical ',neither
'I found the PJs first two novels if not better than more interesting ',neither
'They were about Greek mythology and while silly at times they were a pretty fun take on all of the creatures and Gods met in The Odyssey ',neither
'Ill take stories involving Athena and Gorgons over Dumbledore and Voldemort any day ',neither
'Strangely I was wrong about Harry Potter ',neither
'I hate to admit when my prejudices are wrong but apparently I am not infallible ',neither
'While I still stand behind my judgment of books one and two being fairly fun but predictable and too episodic for my taste book three seemed to move drastically beyond the almost cookiecutter quality of Rowlings first two forays and created a very full world that had enough depth to the characters and actions that I stopped feeling like I was being dragged along by the nose through an unengaging text ',plot
'I dont know what to really say except I really ended up enjoying it enough so that I looked forward to starting book which I have started but have to say isnt living up to this book so far ',plot
'When I was shamefully buying this book a cashier told me that this was her favorite in the series ',neither
'Someone else stopped to tell me while I sat on the stoop behind work that it was their favorite too ',neither
'Im wondering if this is the pinnacle of the series and that after this it just becomes a need to keep on reading hoping that the heights of book will be reached again and feeling compelled to finish a series that one could feel very invested in ',neither
'I dont know ',neither
'As a side note I had the thought that while I made fun of adults who loudly proclaimed their love for the HP books especially around the time when the fourth one came out this was the moment the little nerdling entered on to my myopic cultural radar and I had my initial disgust at reading newspaper articles with adults saying they love the books and they arent kids books blah blah blah I kind of get what they are saying ',character
'I dont agree with them I dont think its the greatest thing ever written and I have lots of books I liked more than this one but for a person who reads shitty books and lives on a diet of Grisham and Patterson with some other easy to digest cookie cutter adult novelists thrown in this book would read like literature ',neither
'UCI dont go looking for trouble ',neither
'Trouble usually finds meUD Why the hell I dont read this series soon',neither
'The third book of Harry Potter as usual start in summer vacations Harry needs to live with his annoying and muggle uncles and if it wasnt enough his Aunt Mage go to spend a week in the Dursleys house which causes an altercation and Harry runs away from home ',neither
'Also a serial killer has escaped from AzkabanFor now this is my favorite of the series ',neither
